x,y,z,color,ncluster,label,sub_group_type,idd
5581.89990234375,2120.97998046875,14.68000030517578,#f77189,8,0,dropH1,6
5717.22021484375,2190.280029296875,168.32000732421875,#f77189,8,0,dropH1,6
5627.5,2093.669921875,208.6499938964844,#f77189,8,0,dropH1,6
5320.5400390625,3706.47998046875,1013.0900268554688,#36ada4,8,4,dropH1,6
5216.47998046875,3742.219970703125,1011.4600219726564,#36ada4,8,4,dropH1,6
5264.9501953125,3627.179931640625,987.0900268554688,#36ada4,8,4,dropH1,6
5280.9599609375,3767.6201171875,1079.4000244140623,#36ada4,8,4,dropH1,6
5315.18994140625,3619.840087890625,1078.8199462890623,#36ada4,8,4,dropH1,6
5322.2001953125,3654.64990234375,948.1599731445312,#36ada4,8,4,dropH1,6
5150.85986328125,2747.050048828125,569.8599853515625,#f77189,8,0,dropH1,6
5035.77001953125,2696.909912109375,696.280029296875,#f77189,8,0,dropH1,6
5178.009765625,2618.199951171875,702.0999755859375,#f77189,8,0,dropH1,6
5158.8798828125,2846.780029296875,571.969970703125,#f77189,8,0,dropH1,6
5225.4501953125,2770.330078125,596.02001953125,#f77189,8,0,dropH1,6
5061.10009765625,2838.030029296875,526.7899780273439,#f77189,8,0,dropH1,6
5130.68017578125,2659.2900390625,760.9400024414062,#f77189,8,0,dropH1,6
5042.85009765625,2789.75,769.4199829101562,#f77189,8,0,dropH1,6
5006.7900390625,2833.8798828125,670.719970703125,#f77189,8,0,dropH1,6
5077.6298828125,2550.239990234375,796.4299926757812,#f77189,8,0,dropH1,6
5126.39990234375,2698.590087890625,644.2000122070312,#f77189,8,0,dropH1,6
5052.43017578125,2566.429931640625,677.97998046875,#f77189,8,0,dropH1,6
5038.9501953125,2719.780029296875,782.010009765625,#f77189,8,0,dropH1,6
5014.83984375,2810.14990234375,594.1199951171875,#f77189,8,0,dropH1,6
5027.60986328125,2607.860107421875,759.9199829101562,#f77189,8,0,dropH1,6
5133.35009765625,2603.199951171875,576.5599975585938,#f77189,8,0,dropH1,6
5207.5,2650.929931640625,599.0399780273438,#f77189,8,0,dropH1,6
5078.0498046875,2793.830078125,614.2100219726562,#f77189,8,0,dropH1,6
5713.0400390625,2627.4599609375,557.260009765625,#f77189,8,0,dropH1,6
5585.18994140625,2636.77001953125,523.1699829101564,#f77189,8,0,dropH1,6
5710.080078125,2594.639892578125,455.2099914550781,#f77189,8,0,dropH1,6
5636.56982421875,2588.530029296875,603.1199951171875,#f77189,8,0,dropH1,6
5664.009765625,2697.669921875,607.739990234375,#f77189,8,0,dropH1,6
5737.7900390625,2607.199951171875,643.3300170898438,#f77189,8,0,dropH1,6
5321.47998046875,2959.320068359375,589.3499755859375,#f77189,8,0,dropH1,6
5282.75,2970.68994140625,475.17999267578125,#f77189,8,0,dropH1,6
5215.2001953125,2916.739990234375,493.1099853515625,#f77189,8,0,dropH1,6
5244.2998046875,2771.590087890625,716.9500122070312,#f77189,8,0,dropH1,6
5365.18017578125,2870.389892578125,471.739990234375,#f77189,8,0,dropH1,6
5379.5498046875,2984.969970703125,411.2799987792969,#f77189,8,0,dropH1,6
5306.52001953125,2815.8798828125,659.1199951171875,#f77189,8,0,dropH1,6
5379.06982421875,2901.909912109375,616.3400268554688,#f77189,8,0,dropH1,6
5285.3798828125,2876.10009765625,536.530029296875,#f77189,8,0,dropH1,6
5460.56005859375,2907.43994140625,402.6199951171875,#f77189,8,0,dropH1,6
474.1300048828125,2722.75,1027.7099609375,#000000,8,7,dropH1,6
491.0199890136719,2717.340087890625,1108.0,#000000,8,7,dropH1,6
592.3200073242188,2784.2099609375,1074.489990234375,#000000,8,7,dropH1,6
537.969970703125,2866.199951171875,1070.27001953125,#000000,8,7,dropH1,6
477.510009765625,2838.18994140625,1057.8299560546877,#000000,8,7,dropH1,6
593.02001953125,2820.27001953125,1132.1300048828125,#000000,8,7,dropH1,6
542.5800170898439,2754.22998046875,1007.9500122070312,#000000,8,7,dropH1,6
409.489990234375,2804.27001953125,1151.8199462890625,#000000,8,7,dropH1,6
5656.35986328125,1888.1500244140625,816.8400268554688,#f77189,8,0,dropH1,6
5703.27978515625,1947.68994140625,851.8300170898438,#f77189,8,0,dropH1,6
5614.509765625,1843.0699462890625,742.4299926757812,#f77189,8,0,dropH1,6
5747.7900390625,1883.6400146484373,879.3099975585938,#f77189,8,0,dropH1,6
5689.10986328125,1902.8499755859373,708.7999877929688,#f77189,8,0,dropH1,6
5606.89013671875,3006.0400390625,613.6799926757812,#f77189,8,0,dropH1,6
5463.83984375,2933.780029296875,546.5599975585939,#f77189,8,0,dropH1,6
5509.97021484375,3092.070068359375,713.4299926757812,#f77189,8,0,dropH1,6
5478.1298828125,3032.570068359375,444.8500061035156,#f77189,8,0,dropH1,6
5559.06005859375,3214.60009765625,543.280029296875,#f77189,8,0,dropH1,6
5599.68994140625,3001.89990234375,735.6900024414062,#f77189,8,0,dropH1,6
5516.10986328125,3109.64990234375,470.17999267578125,#f77189,8,0,dropH1,6
5515.2900390625,3165.739990234375,658.72998046875,#f77189,8,0,dropH1,6
5497.31005859375,3072.070068359375,612.1699829101562,#f77189,8,0,dropH1,6
5447.669921875,2996.9599609375,604.5999755859375,#f77189,8,0,dropH1,6
5517.43994140625,2994.090087890625,489.17999267578125,#f77189,8,0,dropH1,6
5562.2001953125,3104.52001953125,646.8099975585938,#f77189,8,0,dropH1,6
5488.39013671875,3153.179931640625,496.5400085449219,#f77189,8,0,dropH1,6
5572.85986328125,3066.56005859375,553.6400146484375,#f77189,8,0,dropH1,6
5537.16015625,2924.77001953125,620.5499877929688,#f77189,8,0,dropH1,6
5118.68017578125,2905.93994140625,899.9400024414062,#f77189,8,0,dropH1,6
5065.669921875,2963.9599609375,806.5700073242188,#f77189,8,0,dropH1,6
5174.39990234375,3091.02001953125,1024.260009765625,#f77189,8,0,dropH1,6
4991.68994140625,3071.7900390625,911.1900024414064,#f77189,8,0,dropH1,6
5006.490234375,2849.14990234375,923.6799926757812,#f77189,8,0,dropH1,6
4960.830078125,3019.2900390625,1028.6700439453123,#f77189,8,0,dropH1,6
5245.35986328125,3076.8701171875,905.4099731445312,#f77189,8,0,dropH1,6
5109.97998046875,2909.97998046875,775.8699951171875,#f77189,8,0,dropH1,6
5204.72998046875,3034.72998046875,834.8300170898438,#f77189,8,0,dropH1,6
5113.18994140625,2786.330078125,849.010009765625,#f77189,8,0,dropH1,6
5003.93994140625,2904.739990234375,864.510009765625,#f77189,8,0,dropH1,6
5034.6201171875,3012.43994140625,885.6699829101562,#f77189,8,0,dropH1,6
5144.14013671875,2958.280029296875,1000.5800170898438,#f77189,8,0,dropH1,6
5253.419921875,2861.9599609375,798.0599975585938,#f77189,8,0,dropH1,6
5229.35009765625,2967.639892578125,925.6500244140624,#f77189,8,0,dropH1,6
5001.1298828125,2987.590087890625,964.5999755859376,#f77189,8,0,dropH1,6
5132.85986328125,3096.889892578125,786.719970703125,#f77189,8,0,dropH1,6
5071.2001953125,3111.580078125,867.4299926757812,#f77189,8,0,dropH1,6
5112.41015625,3093.590087890625,953.1900024414064,#f77189,8,0,dropH1,6
4972.7001953125,2803.60009765625,1012.8699951171876,#f77189,8,0,dropH1,6
5164.68994140625,2874.75,794.8099975585938,#f77189,8,0,dropH1,6
5034.22998046875,3140.169921875,602.02001953125,#f77189,8,0,dropH1,6
5178.6201171875,3298.43994140625,575.02001953125,#f77189,8,0,dropH1,6
5063.9501953125,3307.64990234375,545.969970703125,#f77189,8,0,dropH1,6
5148.0,3255.8701171875,456.9100036621094,#f77189,8,0,dropH1,6
5160.009765625,3102.419921875,387.2999877929688,#f77189,8,0,dropH1,6
5140.81982421875,3166.419921875,720.530029296875,#f77189,8,0,dropH1,6
5104.419921875,3105.820068359375,639.989990234375,#f77189,8,0,dropH1,6
5053.60009765625,3150.389892578125,706.030029296875,#f77189,8,0,dropH1,6
5066.22998046875,3195.179931640625,508.1099853515625,#f77189,8,0,dropH1,6
5073.8701171875,3229.25,613.9299926757812,#f77189,8,0,dropH1,6
5017.8701171875,3120.919921875,494.739990234375,#f77189,8,0,dropH1,6
5103.419921875,3101.550048828125,533.219970703125,#f77189,8,0,dropH1,6
5127.89990234375,3146.860107421875,444.3999938964844,#f77189,8,0,dropH1,6
5040.169921875,1094.6600341796877,889.4099731445312,#39a7d0,8,5,dropH1,6
4991.22998046875,916.9600219726564,957.510009765625,#39a7d0,8,5,dropH1,6
5054.75,960.0999755859376,985.989990234375,#39a7d0,8,5,dropH1,6
4946.419921875,1124.3199462890623,769.0,#39a7d0,8,5,dropH1,6
5029.669921875,981.97998046875,1036.0,#39a7d0,8,5,dropH1,6
5125.919921875,3378.27001953125,394.5199890136719,#f77189,8,0,dropH1,6
5125.080078125,3354.239990234375,268.82000732421875,#f77189,8,0,dropH1,6
5023.9599609375,3267.8798828125,239.9900054931641,#f77189,8,0,dropH1,6
4961.33984375,3205.0400390625,235.2899932861328,#f77189,8,0,dropH1,6
5176.16015625,3300.5,371.3500061035156,#f77189,8,0,dropH1,6
5077.47021484375,3210.989990234375,108.6500015258789,#f77189,8,0,dropH1,6
5209.240234375,3387.75,101.81999969482422,#f77189,8,0,dropH1,6
4958.22998046875,3190.639892578125,157.1199951171875,#f77189,8,0,dropH1,6
5147.02001953125,3271.72998046875,151.24000549316406,#f77189,8,0,dropH1,6
5151.2998046875,2877.010009765625,669.4000244140625,#f77189,8,0,dropH1,6
5125.06005859375,2971.110107421875,513.8300170898439,#f77189,8,0,dropH1,6
4969.39990234375,2959.52001953125,593.77001953125,#f77189,8,0,dropH1,6
4994.25,2880.739990234375,758.6900024414062,#f77189,8,0,dropH1,6
4906.3701171875,3046.489990234375,538.9400024414064,#f77189,8,0,dropH1,6
5059.0498046875,3012.56005859375,687.0900268554688,#f77189,8,0,dropH1,6
5029.39013671875,2998.989990234375,772.4299926757812,#f77189,8,0,dropH1,6
5117.16015625,2964.280029296875,615.77001953125,#f77189,8,0,dropH1,6
4877.0498046875,2993.31005859375,628.1099853515625,#f77189,8,0,dropH1,6
4952.89013671875,2970.469970703125,683.9400024414062,#f77189,8,0,dropH1,6
5160.919921875,2915.68994140625,566.7999877929688,#f77189,8,0,dropH1,6
5405.02001953125,3064.260009765625,116.3000030517578,#f77189,8,0,dropH1,6
5372.080078125,3127.969970703125,181.97000122070315,#f77189,8,0,dropH1,6
5340.91015625,3156.280029296875,83.88999938964844,#f77189,8,0,dropH1,6
4910.9501953125,2277.199951171875,227.8800048828125,#f77189,8,0,dropH1,6
4893.43994140625,2290.22998046875,362.8299865722656,#f77189,8,0,dropH1,6
4928.16015625,2210.449951171875,270.3900146484375,#f77189,8,0,dropH1,6
4464.7998046875,3479.47998046875,1040.43994140625,#36ada4,8,4,dropH1,6
4531.3701171875,3563.27001953125,939.25,#36ada4,8,4,dropH1,6
4444.5400390625,3593.7900390625,962.8499755859376,#36ada4,8,4,dropH1,6
4444.22998046875,3595.409912109375,1033.27001953125,#36ada4,8,4,dropH1,6
4463.22021484375,3565.110107421875,1125.239990234375,#36ada4,8,4,dropH1,6
4928.43017578125,2237.56005859375,554.260009765625,#f77189,8,0,dropH1,6
5040.669921875,2147.239990234375,552.7100219726564,#f77189,8,0,dropH1,6
4984.81982421875,2199.340087890625,566.5499877929688,#f77189,8,0,dropH1,6
2756.14990234375,4259.169921875,1107.0799560546877,#97a431,8,2,dropH1,6
2631.72998046875,4223.18017578125,1114.4300537109377,#97a431,8,2,dropH1,6
2624.6298828125,4294.2099609375,988.010009765625,#97a431,8,2,dropH1,6
2639.159912109375,4288.64990234375,1094.8900146484377,#97a431,8,2,dropH1,6
2695.7900390625,4278.1201171875,1023.75,#97a431,8,2,dropH1,6
5498.43017578125,3256.6298828125,360.05999755859375,#f77189,8,0,dropH1,6
5687.91015625,3201.840087890625,372.1400146484375,#f77189,8,0,dropH1,6
5428.60986328125,3229.6201171875,322.6099853515625,#f77189,8,0,dropH1,6
5506.52978515625,3188.81005859375,427.0400085449219,#f77189,8,0,dropH1,6
5312.7900390625,3332.409912109375,138.28999328613278,#f77189,8,0,dropH1,6
5335.259765625,3337.090087890625,346.80999755859375,#f77189,8,0,dropH1,6
5591.2900390625,3239.0,385.95001220703125,#f77189,8,0,dropH1,6
5677.16015625,3208.590087890625,301.5299987792969,#f77189,8,0,dropH1,6
5361.97998046875,3353.02001953125,248.8300018310547,#f77189,8,0,dropH1,6
5420.18017578125,3325.860107421875,358.69000244140625,#f77189,8,0,dropH1,6
5323.6298828125,3305.139892578125,243.3800048828125,#f77189,8,0,dropH1,6
5541.4599609375,3202.610107421875,230.0500030517578,#f77189,8,0,dropH1,6
5568.22021484375,3174.2900390625,346.0299987792969,#f77189,8,0,dropH1,6
5247.08984375,2029.6199951171875,596.1300048828125,#f77189,8,0,dropH1,6
5049.85986328125,1986.02001953125,444.2200012207031,#f77189,8,0,dropH1,6
5186.41015625,2069.47998046875,557.219970703125,#f77189,8,0,dropH1,6
5204.5400390625,2133.97998046875,538.489990234375,#f77189,8,0,dropH1,6
5275.16015625,2056.070068359375,437.3599853515625,#f77189,8,0,dropH1,6
5170.2099609375,2076.340087890625,686.239990234375,#f77189,8,0,dropH1,6
5303.06005859375,2077.760009765625,531.52001953125,#f77189,8,0,dropH1,6
5229.16015625,1889.1199951171875,550.489990234375,#f77189,8,0,dropH1,6
5101.2998046875,1969.969970703125,605.280029296875,#f77189,8,0,dropH1,6
5182.830078125,2023.97998046875,380.010009765625,#f77189,8,0,dropH1,6
5214.43017578125,1961.7900390625,468.3200073242188,#f77189,8,0,dropH1,6
5138.64990234375,1957.9100341796875,501.8299865722656,#f77189,8,0,dropH1,6
5028.39990234375,1993.31005859375,655.6099853515625,#f77189,8,0,dropH1,6
5017.5400390625,2059.969970703125,856.0999755859375,#f77189,8,0,dropH1,6
4923.669921875,2043.02001953125,764.3699951171875,#f77189,8,0,dropH1,6
4918.3701171875,2049.330078125,647.3499755859375,#f77189,8,0,dropH1,6
4870.10986328125,1930.8199462890625,833.8900146484375,#f77189,8,0,dropH1,6
5056.6201171875,2121.699951171875,863.3699951171875,#f77189,8,0,dropH1,6
4870.39990234375,2078.860107421875,741.72998046875,#f77189,8,0,dropH1,6
4923.06005859375,1940.97998046875,747.280029296875,#f77189,8,0,dropH1,6
5361.3701171875,3400.169921875,4.650000095367432,#f77189,8,0,dropH1,6
5338.77978515625,2659.10009765625,783.4500122070312,#f77189,8,0,dropH1,6
5336.14990234375,2590.969970703125,728.6699829101562,#f77189,8,0,dropH1,6
5308.18994140625,2733.93994140625,853.780029296875,#f77189,8,0,dropH1,6
5380.5498046875,2716.72998046875,742.4500122070312,#f77189,8,0,dropH1,6
5647.25,2054.360107421875,893.6699829101562,#f77189,8,0,dropH1,6
5737.27001953125,1995.8299560546875,840.9500122070312,#f77189,8,0,dropH1,6
3041.169921875,83.05000305175781,1376.6800537109375,#f77189,13,0,SP3,1
2016.3599853515625,1704.6800537109375,1243.5400390625,#000000,13,12,SP3,1
3789.550048828125,4941.83984375,1251.6500244140625,#eb8032,13,1,SP3,1
4967.009765625,110.02999877929688,1489.0699462890625,#c19632,13,2,SP3,1
5106.419921875,4150.6298828125,1412.9000244140625,#a0a131,13,3,SP3,1
4438.169921875,4664.64990234375,1253.9100341796875,#eb8032,13,1,SP3,1
2322.0400390625,84.7300033569336,1405.1600341796875,#71ac31,13,4,SP3,1
2912.239990234375,1070.0999755859377,1401.1300048828125,#f77189,13,0,SP3,1
2938.8701171875,1081.5899658203123,1468.4200439453125,#f77189,13,0,SP3,1
2938.090087890625,1072.239990234375,1312.9599609375,#f77189,13,0,SP3,1
1481.3699951171875,442.0499877929688,1231.5899658203125,#000000,13,12,SP3,1
387.1099853515625,3094.219970703125,1356.3199462890625,#33b16f,13,5,SP3,1
378.1900024414063,3097.889892578125,1253.0699462890625,#33b16f,13,5,SP3,1
3277.800048828125,5042.68994140625,1357.72998046875,#eb8032,13,1,SP3,1
5219.43994140625,213.8500061035156,1488.1700439453125,#c19632,13,2,SP3,1
1471.06005859375,5423.77978515625,1208.0400390625,#35ae97,13,6,SP3,1
4122.419921875,5108.43994140625,1360.8699951171875,#eb8032,13,1,SP3,1
3713.60009765625,5708.85009765625,1246.219970703125,#eb8032,13,1,SP3,1
828.969970703125,4697.8798828125,1300.81005859375,#35ae97,13,6,SP3,1
863.0499877929688,4738.72021484375,1265.6700439453125,#35ae97,13,6,SP3,1
658.8099975585938,5283.93017578125,1271.800048828125,#35ae97,13,6,SP3,1
657.5599975585938,5314.39990234375,1352.050048828125,#35ae97,13,6,SP3,1
3742.409912109375,4408.330078125,1305.0999755859375,#eb8032,13,1,SP3,1
723.7999877929688,192.1699981689453,1392.77001953125,#36abb0,13,7,SP3,1
5075.259765625,4180.2900390625,1238.0799560546875,#a0a131,13,3,SP3,1
5087.18017578125,4134.669921875,1309.4599609375,#a0a131,13,3,SP3,1
3917.419921875,5193.68994140625,1344.0400390625,#eb8032,13,1,SP3,1
1016.6699829101564,1984.5799560546875,1379.31005859375,#33b16f,13,5,SP3,1
1015.1400146484376,1983.719970703125,1276.2900390625,#33b16f,13,5,SP3,1
475.7200012207031,4779.240234375,1295.2099609375,#35ae97,13,6,SP3,1
537.989990234375,4773.93994140625,1251.02001953125,#35ae97,13,6,SP3,1
4519.52978515625,5392.60009765625,1392.719970703125,#eb8032,13,1,SP3,1
1229.5,4945.52978515625,1428.280029296875,#35ae97,13,6,SP3,1
1181.469970703125,4962.669921875,1386.81005859375,#35ae97,13,6,SP3,1
5537.72021484375,279.72000122070307,1264.8399658203125,#000000,13,12,SP3,1
3697.72998046875,590.8300170898438,1235.4599609375,#f77189,13,0,SP3,1
411.5400085449219,932.25,1214.6400146484375,#000000,13,12,SP3,1
3721.0,5374.85986328125,1311.6099853515625,#eb8032,13,1,SP3,1
3732.6298828125,5385.52001953125,1373.9200439453125,#eb8032,13,1,SP3,1
5509.02978515625,3879.360107421875,1260.3599853515625,#f35cf4,13,11,SP3,1
1464.489990234375,4355.240234375,1248.300048828125,#39a8cc,13,8,SP3,1
1321.0400390625,3780.919921875,1411.3699951171875,#39a8cc,13,8,SP3,1
2833.679931640625,2833.7900390625,1255.8900146484375,#c19632,13,2,SP3,1
4632.919921875,5422.81005859375,1441.760009765625,#eb8032,13,1,SP3,1
4625.93017578125,5397.64013671875,1346.8399658203125,#eb8032,13,1,SP3,1
5413.919921875,989.6500244140624,1272.300048828125,#000000,13,12,SP3,1
4887.47021484375,5005.43994140625,1399.260009765625,#eb8032,13,1,SP3,1
2115.02001953125,1396.3800048828125,1393.6099853515625,#f77189,13,0,SP3,1
883.239990234375,4815.72998046875,1269.300048828125,#35ae97,13,6,SP3,1
5035.39990234375,4666.6298828125,1361.1800537109375,#eb8032,13,1,SP3,1
4879.02978515625,2840.800048828125,1357.6199951171875,#639df4,13,9,SP3,1
3183.830078125,26.84000015258789,1249.550048828125,#f77189,13,0,SP3,1
4020.280029296875,4232.0,1314.6400146484375,#b486f4,13,10,SP3,1
3957.070068359375,4223.35009765625,1334.030029296875,#b486f4,13,10,SP3,1
1403.6500244140625,3989.219970703125,1368.3399658203125,#39a8cc,13,8,SP3,1
1421.550048828125,4052.590087890625,1385.010009765625,#39a8cc,13,8,SP3,1
702.4299926757812,3762.7099609375,1247.780029296875,#000000,13,12,SP3,1
720.760009765625,4258.080078125,1239.739990234375,#000000,13,12,SP3,1
1675.280029296875,1790.6300048828125,1363.3299560546875,#33b16f,13,5,SP3,1
5902.9501953125,3716.5400390625,1299.4100341796875,#f35cf4,13,11,SP3,1
1241.1800537109375,2676.800048828125,1287.699951171875,#33b16f,13,5,SP3,1
4823.58984375,2248.14990234375,1324.1400146484375,#639df4,13,9,SP3,1
4856.3701171875,2301.06005859375,1318.989990234375,#639df4,13,9,SP3,1
3198.010009765625,219.67999267578125,1467.719970703125,#f77189,13,0,SP3,1
3192.340087890625,159.5399932861328,1422.4000244140625,#f77189,13,0,SP3,1
580.0999755859375,1966.6600341796875,1344.510009765625,#33b16f,13,5,SP3,1
939.52001953125,4807.14990234375,1387.1099853515625,#35ae97,13,6,SP3,1
5400.990234375,3627.409912109375,1230.280029296875,#f35cf4,13,11,SP3,1
2351.889892578125,2096.02001953125,1336.469970703125,#c19632,13,2,SP3,1
2380.2099609375,2141.199951171875,1331.1500244140625,#c19632,13,2,SP3,1
3544.60009765625,1075.1300048828123,1261.3399658203125,#f77189,13,0,SP3,1
4251.5498046875,864.02001953125,1286.25,#c19632,13,2,SP3,1
257.57000732421875,1281.5899658203125,1346.18994140625,#000000,13,12,SP3,1
230.08999633789062,1308.449951171875,1406.56005859375,#000000,13,12,SP3,1
709.4500122070312,445.8800048828125,1233.5699462890625,#36abb0,13,7,SP3,1
681.530029296875,489.45001220703125,1259.22998046875,#36abb0,13,7,SP3,1
961.010009765625,2095.7099609375,1379.1300048828125,#33b16f,13,5,SP3,1
272.1300048828125,2835.010009765625,1483.1199951171875,#33b16f,13,5,SP3,1
235.82000732421875,2836.840087890625,1430.3900146484375,#33b16f,13,5,SP3,1
3251.050048828125,3527.0,1778.5999755859375,#b486f4,13,10,SP3,1
3288.72998046875,3508.550048828125,1718.75,#b486f4,13,10,SP3,1
3245.31005859375,3488.330078125,1604.780029296875,#b486f4,13,10,SP3,1
4110.39013671875,1010.0800170898438,1373.1600341796875,#c19632,13,2,SP3,1
4101.81982421875,1016.4299926757812,1278.68994140625,#c19632,13,2,SP3,1
1480.1800537109375,2335.89990234375,1216.8800048828125,#33b16f,13,5,SP3,1
3540.6201171875,3595.6298828125,1405.1300048828125,#b486f4,13,10,SP3,1
2357.6298828125,3461.0,1243.3800048828125,#000000,13,12,SP3,1
3855.639892578125,2324.2099609375,1371.8800048828125,#c19632,13,2,SP3,1
4487.56982421875,5545.2099609375,1379.949951171875,#eb8032,13,1,SP3,1
1210.9300537109375,2271.320068359375,1445.6700439453125,#33b16f,13,5,SP3,1
664.6199951171875,1837.7900390625,1413.1400146484375,#33b16f,13,5,SP3,1
3633.0,3566.5400390625,1433.3199462890625,#b486f4,13,10,SP3,1
3234.360107421875,1683.0699462890625,1245.6600341796875,#000000,13,12,SP3,1
1189.3599853515625,4881.9599609375,1264.4599609375,#35ae97,13,6,SP3,1
1183.1400146484375,4856.5498046875,1336.1400146484375,#35ae97,13,6,SP3,1
3865.639892578125,827.4199829101562,1479.9100341796875,#c19632,13,2,SP3,1
3890.300048828125,797.4199829101562,1414.8800048828125,#c19632,13,2,SP3,1
1496.0,198.9199981689453,1278.780029296875,#000000,13,12,SP3,1
5527.89013671875,3563.199951171875,1227.2900390625,#f35cf4,13,11,SP3,1
1665.27001953125,3306.68994140625,1292.0,#39a8cc,13,8,SP3,1
1642.300048828125,3311.14990234375,1360.010009765625,#39a8cc,13,8,SP3,1
3607.969970703125,3718.3798828125,1323.4300537109375,#b486f4,13,10,SP3,1
3626.25,3707.989990234375,1237.010009765625,#b486f4,13,10,SP3,1
3356.35009765625,4108.3701171875,1293.1800537109375,#b486f4,13,10,SP3,1
3395.719970703125,4156.740234375,1239.4599609375,#b486f4,13,10,SP3,1
1321.4599609375,1543.010009765625,1372.4100341796875,#33b16f,13,5,SP3,1
4754.02001953125,3702.31005859375,1358.3699951171875,#a0a131,13,3,SP3,1
530.72998046875,5032.35009765625,1239.2900390625,#35ae97,13,6,SP3,1
1564.6099853515625,2960.8701171875,1259.9599609375,#33b16f,13,5,SP3,1
700.4000244140625,5559.2001953125,1318.469970703125,#35ae97,13,6,SP3,1
2316.219970703125,3134.590087890625,1257.550048828125,#000000,13,12,SP3,1
1508.2099609375,757.8400268554688,1241.27001953125,#000000,13,12,SP3,1
2190.739990234375,2874.06005859375,1237.6800537109375,#000000,13,12,SP3,1
4955.02978515625,532.760009765625,1367.31005859375,#c19632,13,2,SP3,1
5068.3701171875,4554.31005859375,1296.68994140625,#a0a131,13,3,SP3,1
952.3300170898438,691.6799926757812,1375.050048828125,#36abb0,13,7,SP3,1
953.6300048828124,652.8499755859375,1446.8299560546875,#36abb0,13,7,SP3,1
5054.4599609375,4347.60009765625,1371.0999755859375,#a0a131,13,3,SP3,1
353.70001220703125,1503.02001953125,1267.199951171875,#000000,13,12,SP3,1
1695.9300537109375,4280.3701171875,1477.0899658203125,#39a8cc,13,8,SP3,1
1670.1600341796875,4293.2001953125,1417.949951171875,#39a8cc,13,8,SP3,1
5497.10986328125,526.8800048828125,1254.1400146484375,#000000,13,12,SP3,1
747.1400146484375,2955.219970703125,1310.8800048828125,#33b16f,13,5,SP3,1
4451.06982421875,783.0,1327.5999755859375,#c19632,13,2,SP3,1
2986.320068359375,750.6500244140625,1377.1800537109375,#f77189,13,0,SP3,1
2838.199951171875,1253.4000244140625,1271.219970703125,#f77189,13,0,SP3,1
2855.27001953125,1225.9200439453125,1267.8599853515625,#f77189,13,0,SP3,1
3080.679931640625,4101.5,1321.5799560546875,#b486f4,13,10,SP3,1
2412.409912109375,4009.8701171875,1376.489990234375,#39a8cc,13,8,SP3,1
5416.669921875,2596.969970703125,1408.8699951171875,#639df4,13,9,SP3,1
5453.919921875,2628.840087890625,1481.219970703125,#639df4,13,9,SP3,1
724.0999755859375,5705.009765625,1408.3599853515625,#35ae97,13,6,SP3,1
666.2000122070312,5769.6298828125,1420.6600341796875,#35ae97,13,6,SP3,1
644.7899780273438,5801.830078125,1484.5999755859375,#35ae97,13,6,SP3,1
673.3499755859375,5697.830078125,1353.5999755859375,#35ae97,13,6,SP3,1
1294.18994140625,3021.590087890625,1364.0899658203125,#33b16f,13,5,SP3,1
1253.6199951171875,2944.110107421875,1335.5,#33b16f,13,5,SP3,1
1194.52001953125,2932.25,1256.5400390625,#33b16f,13,5,SP3,1
2844.18994140625,2598.989990234375,1471.8299560546875,#c19632,13,2,SP3,1
2794.679931640625,2647.929931640625,1465.8299560546875,#c19632,13,2,SP3,1
2763.929931640625,2554.60009765625,1389.3499755859375,#c19632,13,2,SP3,1
2720.27001953125,2603.89990234375,1391.0699462890625,#c19632,13,2,SP3,1
4905.009765625,4131.56005859375,1242.43994140625,#a0a131,13,3,SP3,1
4877.0400390625,4206.10009765625,1316.1800537109375,#a0a131,13,3,SP3,1
4895.64013671875,4267.3701171875,1344.5799560546875,#a0a131,13,3,SP3,1
645.3499755859375,2845.949951171875,1291.760009765625,#33b16f,13,5,SP3,1
583.4400024414062,2699.489990234375,1291.8199462890625,#33b16f,13,5,SP3,1
536.02001953125,2794.93994140625,1229.6600341796875,#33b16f,13,5,SP3,1
588.5,2813.989990234375,1293.7900390625,#33b16f,13,5,SP3,1
530.510009765625,5670.740234375,1265.68994140625,#35ae97,13,6,SP3,1
556.3099975585939,5872.35986328125,1261.7099609375,#35ae97,13,6,SP3,1
557.1699829101564,5775.68994140625,1293.699951171875,#35ae97,13,6,SP3,1
5507.64990234375,2404.56005859375,1427.9300537109375,#639df4,13,9,SP3,1
5494.2001953125,2395.219970703125,1355.8800048828125,#639df4,13,9,SP3,1
2241.06005859375,1068.8699951171877,1312.949951171875,#f77189,13,0,SP3,1
2248.679931640625,1056.6700439453123,1423.93994140625,#f77189,13,0,SP3,1
2297.050048828125,962.4299926757812,1429.0699462890625,#f77189,13,0,SP3,1
676.780029296875,1087.43994140625,1236.760009765625,#000000,13,12,SP3,1
649.0800170898438,1156.0799560546875,1230.4300537109375,#000000,13,12,SP3,1
3924.800048828125,1589.5799560546875,1221.1600341796875,#c19632,13,2,SP3,1
3851.97998046875,1541.469970703125,1268.1800537109375,#c19632,13,2,SP3,1
1502.7099609375,5568.02001953125,1231.3299560546875,#35ae97,13,6,SP3,1
1542.760009765625,5513.52001953125,1281.9200439453125,#35ae97,13,6,SP3,1
3367.2900390625,1482.510009765625,1190.3299560546875,#000000,13,12,SP3,1
